OrderDate,OrderNumber,OrderLineItem,ProductSold,SoldTo,SoldIn,OrderQuantity,SoldBy,Shipping_Type,Order_Status
10/9/2016,SO55857,1,577,29432,4,1,293,Self Pickup,ok
10/9/2016,SO55823,4,215,20150,4,1,293,Self Pickup,ok
10/9/2016,SO55847,3,480,14961,4,2,293,Self Pickup,ok
10/9/2016,SO55837,1,536,23364,4,2,293,Self Pickup,ok
10/9/2016,SO55814,1,577,14064,4,1,293,Self Pickup,ok
10/9/2016,SO55830,3,480,27680,4,2,292,Self Pickup,ok
10/9/2016,SO55824,3,223,13799,4,2,292,Self Pickup,ok
10/9/2016,SO55815,1,477,11711,8,2,292,Self Pickup,ok
10/9/2016,SO55819,2,478,15216,8,2,292,Self Pickup,ok
10/9/2016,SO55856,2,485,11626,10,2,292,Self Pickup,ok
10/9/2016,SO55858,1,223,29292,10,2,292,Self Pickup,ok
10/9/2016,SO55843,1,528,19873,10,2,292,Self Pickup,ok
10/9/2016,SO55838,4,480,23366,10,2,292,Self Pickup,ok
10/9/2016,SO55857,3,477,29432,10,2,292,Self Pickup,ok
10/9/2016,SO55853,3,480,23928,10,2,292,Self Pickup,ok
10/9/2016,SO55853,2,541,23928,10,2,292,Self Pickup,ok
10/9/2016,SO55852,1,530,12728,10,3,292,Self Pickup,ok
10/9/2016,SO55841,1,474,19152,10,1,292,Self Pickup,ok
10/9/2016,SO55863,2,479,11328,10,2,292,Self Pickup,ok
10/9/2016,SO55854,4,226,14887,10,1,292,Self Pickup,ok
10/9/2016,SO55829,2,480,29089,10,1,292,Self Pickup,ok
10/9/2016,SO55844,2,478,14568,10,2,292,Self Pickup,ok
10/9/2016,SO55844,4,220,14568,10,1,292,Self Pickup,ok
10/9/2016,SO55866,1,564,15685,10,1,292,Self Pickup,ok
10/9/2016,SO55862,3,479,24808,6,2,291,Self Pickup,ok
10/9/2016,SO55846,3,215,15057,10,1,291,Self Pickup,ok
10/9/2016,SO55862,4,223,24808,10,2,289,Self Pickup,ok
10/9/2016,SO55821,1,215,13149,10,1,289,Self Pickup,ok
10/9/2016,SO55833,2,480,24827,10,2,288,Self Pickup,ok
10/9/2016,SO55818,1,477,20419,10,2,288,Self Pickup,ok
10/9/2016,SO55848,1,478,12737,8,1,288,Self Pickup,ok
10/9/2016,SO55824,1,587,13799,8,1,288,Self Pickup,ok
10/9/2016,SO55847,1,529,14961,8,2,288,Self Pickup,ok
10/9/2016,SO55853,1,530,23928,8,2,288,Self Pickup,ok
10/9/2016,SO55864,3,479,25724,7,3,288,Self Pickup,ok
10/9/2016,SO55864,2,477,25724,7,2,288,Self Pickup,ok
10/9/2016,SO55834,3,215,13920,7,1,287,Self Pickup,ok
10/9/2016,SO55834,1,540,13920,4,1,287,Self Pickup,ok
10/9/2016,SO55848,2,220,12737,4,1,287,Self Pickup,ok
10/9/2016,SO55835,1,535,25343,4,2,287,Self Pickup,ok
10/9/2016,SO55860,1,354,11112,4,1,287,Self Pickup,ok
10/9/2016,SO55819,1,477,15216,1,2,287,Self Pickup,ok
10/9/2016,SO55856,1,362,11626,1,1,287,Self Pickup,ok
10/9/2016,SO55843,2,480,19873,8,2,287,Self Pickup,ok
10/9/2016,SO55851,1,538,22424,8,2,287,Self Pickup,ok
10/9/2016,SO55851,2,490,22424,4,1,287,Self Pickup,ok
10/9/2016,SO55838,3,485,23366,4,2,287,Self Pickup,ok
10/9/2016,SO55838,2,528,23366,1,2,287,Self Pickup,ok
10/9/2016,SO55857,5,464,29432,1,2,287,Self Pickup,ok
10/9/2016,SO55823,3,540,20150,6,1,287,Self Pickup,ok
10/9/2016,SO55825,2,528,15653,6,2,287,Self Pickup,ok
10/9/2016,SO55825,1,587,15653,6,1,287,Self Pickup,ok
10/9/2016,SO55865,1,574,28729,9,1,287,Self Pickup,ok
10/9/2016,SO55852,2,487,12728,9,1,287,Self Pickup,ok
10/9/2016,SO55836,2,529,25091,9,2,287,Self Pickup,ok
10/9/2016,SO55841,2,223,19152,1,2,287,Self Pickup,ok
10/9/2016,SO55817,3,480,14237,1,2,287,Self Pickup,ok
10/9/2016,SO55850,2,480,27308,1,2,287,Self Pickup,ok
10/9/2016,SO55859,2,478,12342,1,3,287,Self Pickup,ok
10/9/2016,SO55837,2,480,23364,9,2,287,Self Pickup,ok
10/9/2016,SO55827,1,529,11221,1,1,287,Self Pickup,ok
10/9/2016,SO55820,1,540,15810,1,1,287,Self Pickup,ok
10/9/2016,SO55855,3,480,11617,1,2,287,Self Pickup,ok
10/9/2016,SO55855,1,356,11617,10,1,287,Self Pickup,ok
10/9/2016,SO55839,1,478,20634,10,1,287,Self Pickup,ok
10/9/2016,SO55864,5,223,25724,9,3,287,Self Pickup,ok
10/9/2016,SO55864,1,561,25724,9,1,287,Self Pickup,ok
10/9/2016,SO55822,2,235,24718,9,1,287,Self Pickup,ok
10/9/2016,SO55822,1,580,24718,9,1,287,Self Pickup,ok
10/9/2016,SO55830,1,529,27680,4,2,286,Self Pickup,ok
10/9/2016,SO55830,2,538,27680,4,2,286,Self Pickup,ok
10/9/2016,SO55847,4,483,14961,4,1,286,Self Pickup,ok
10/9/2016,SO55836,1,540,25091,10,1,286,Self Pickup,ok
10/9/2016,SO55844,1,528,14568,4,2,286,Self Pickup,ok
10/9/2016,SO55824,2,229,13799,4,1,285,Self Pickup,ok
10/9/2016,SO55819,4,464,15216,1,2,285,Self Pickup,ok
10/9/2016,SO55819,3,214,15216,1,1,285,Self Pickup,ok
10/9/2016,SO55862,1,562,24808,1,1,285,Self Pickup,ok
10/9/2016,SO55823,2,529,20150,1,2,285,Self Pickup,ok
10/9/2016,SO55845,1,475,14554,9,1,285,Self Pickup,ok
10/9/2016,SO55854,2,478,14887,9,2,285,Self Pickup,ok
10/9/2016,SO55844,3,477,14568,10,1,285,Self Pickup,ok
10/9/2016,SO55833,1,540,24827,10,1,284,Self Pickup,ok
10/9/2016,SO55862,2,477,24808,10,2,284,Self Pickup,ok
10/9/2016,SO55863,1,563,11328,8,1,284,Self Pickup,ok
10/9/2016,SO55831,1,541,26184,8,2,284,Self Pickup,ok
10/9/2016,SO55850,1,529,27308,8,3,284,Self Pickup,ok
10/9/2016,SO55859,4,220,12342,4,1,284,Self Pickup,ok
10/9/2016,SO55855,2,537,11617,4,1,284,Self Pickup,ok
10/9/2016,SO55814,2,215,14064,4,1,284,Self Pickup,ok
10/9/2016,SO55814,3,489,14064,9,1,284,Self Pickup,ok
10/9/2016,SO55832,1,539,28638,9,2,283,Self Pickup,ok
10/9/2016,SO55860,3,486,11112,9,1,283,Self Pickup,ok
10/9/2016,SO55825,5,223,15653,1,2,283,Self Pickup,ok
10/9/2016,SO55842,2,487,16382,8,1,283,Self Pickup,ok
10/9/2016,SO55864,4,220,25724,8,1,283,Self Pickup,ok
10/9/2016,SO55834,2,529,13920,8,2,282,Self Pickup,ok
10/9/2016,SO55849,1,529,23910,8,1,282,Self Pickup,ok
10/9/2016,SO55865,2,477,28729,8,2,282,Self Pickup,ok
10/9/2016,SO55866,2,214,15685,8,1,282,Self Pickup,ok
10/9/2016,SO55861,3,479,25015,8,2,281,Self Pickup,ok
10/10/2016,SO55892,2,480,15875,10,2,295,Delivery Truck,ok
10/10/2016,SO55870,1,356,12210,10,1,293,Delivery Truck,ok
10/10/2016,SO55899,1,539,16510,10,2,293,Delivery Truck,ok
10/10/2016,SO55879,1,535,11749,7,1,293,Delivery Truck,ok
10/10/2016,SO55921,2,215,28880,7,1,293,Delivery Truck,ok
10/10/2016,SO55888,3,215,14641,4,1,293,Delivery Truck,missing
10/10/2016,SO55883,1,538,16721,4,1,288,Delivery Truck,ok
10/10/2016,SO55921,3,489,28880,4,1,287,Delivery Truck,ok
10/10/2016,SO55915,2,487,12669,4,1,287,Delivery Truck,ok
10/10/2016,SO55918,3,479,22089,4,2,287,Delivery Truck,ok
10/10/2016,SO55877,2,464,11619,4,2,287,Delivery Truck,ok
10/10/2016,SO55883,2,480,16721,4,1,284,Delivery Truck,ok
10/10/2016,SO55921,4,223,28880,9,2,283,Delivery Truck,missing
10/10/2016,SO55906,2,528,11850,9,2,295,Express Air,ok
10/10/2016,SO55902,1,529,24078,9,2,292,Express Air,ok
10/10/2016,SO55873,1,478,29116,9,2,286,Express Air,refunded
10/10/2016,SO55873,3,480,29116,6,2,295,Regular Air,ok
10/10/2016,SO55900,2,486,23632,6,1,293,Regular Air,missing
10/10/2016,SO55868,3,477,11583,4,3,292,Regular Air,cancelled
10/10/2016,SO55899,2,480,16510,4,1,286,Regular Air,ok
10/10/2016,SO55910,3,479,20348,4,2,296,Self Pickup,ok
10/10/2016,SO55868,2,478,11583,4,3,296,Self Pickup,ok
10/10/2016,SO55913,5,487,13102,9,1,296,Self Pickup,ok
10/10/2016,SO55872,3,484,24375,9,2,296,Self Pickup,ok
10/10/2016,SO55907,3,477,12454,9,2,296,Self Pickup,ok
10/10/2016,SO55906,3,215,11850,4,1,295,Self Pickup,ok
10/10/2016,SO55906,1,537,11850,9,1,295,Self Pickup,ok
10/10/2016,SO55892,1,528,15875,4,3,295,Self Pickup,ok
10/10/2016,SO55892,3,484,15875,4,1,295,Self Pickup,ok
10/10/2016,SO55915,1,362,12669,4,1,295,Self Pickup,ok
10/10/2016,SO55873,2,477,29116,4,2,295,Self Pickup,ok
10/10/2016,SO55912,1,352,11671,4,1,295,Self Pickup,ok
10/10/2016,SO55894,2,478,16716,4,2,295,Self Pickup,ok
10/10/2016,SO55869,1,360,12272,7,1,295,Self Pickup,ok
10/10/2016,SO55916,1,585,26331,7,1,295,Self Pickup,ok
10/10/2016,SO55893,1,528,15774,9,2,295,Self Pickup,ok
10/10/2016,SO55901,1,477,21863,9,1,295,Self Pickup,ok
10/10/2016,SO55877,1,488,11619,9,1,295,Self Pickup,ok
10/10/2016,SO55919,1,383,19985,9,1,295,Self Pickup,ok
10/10/2016,SO55888,1,478,14641,9,2,295,Self Pickup,ok
10/10/2016,SO55870,3,477,12210,1,2,293,Self Pickup,ok
10/10/2016,SO55882,2,480,28086,1,2,293,Self Pickup,ok
10/10/2016,SO55880,1,529,11277,1,2,293,Self Pickup,ok
10/10/2016,SO55914,3,529,28117,10,2,293,Self Pickup,ok
10/10/2016,SO55917,4,477,12337,10,2,293,Self Pickup,ok
10/10/2016,SO55912,2,485,11671,10,2,293,Self Pickup,ok
10/10/2016,SO55905,1,538,28746,10,2,293,Self Pickup,ok
10/10/2016,SO55918,1,606,22089,10,1,293,Self Pickup,ok
10/10/2016,SO55876,1,487,14683,1,1,293,Self Pickup,ok
10/10/2016,SO55893,2,483,15774,9,1,293,Self Pickup,ok
10/10/2016,SO55901,2,214,21863,9,1,293,Self Pickup,ok
10/10/2016,SO55871,3,464,15261,9,2,292,Self Pickup,ok
10/10/2016,SO55914,1,605,28117,9,1,292,Self Pickup,ok
10/10/2016,SO55878,1,480,11622,9,2,292,Self Pickup,ok
10/10/2016,SO55913,1,362,13102,9,1,292,Self Pickup,ok
10/10/2016,SO55907,1,485,12454,4,3,292,Self Pickup,ok
10/10/2016,SO55911,2,476,14108,4,1,292,Self Pickup,ok
10/10/2016,SO55911,1,589,14108,4,1,292,Self Pickup,ok
10/10/2016,SO55910,2,477,20348,10,2,291,Self Pickup,ok
10/10/2016,SO55905,2,480,28746,10,2,291,Self Pickup,ok
10/10/2016,SO55882,3,486,28086,10,1,288,Self Pickup,ok
10/10/2016,SO55882,1,530,28086,10,1,288,Self Pickup,ok
10/10/2016,SO55875,1,223,18271,10,3,288,Self Pickup,ok
10/10/2016,SO55903,2,214,27851,1,1,288,Self Pickup,ok
10/10/2016,SO55920,5,214,23954,1,1,288,Self Pickup,ok
10/10/2016,SO55894,3,477,16716,1,3,288,Self Pickup,ok
10/10/2016,SO55894,1,528,16716,1,2,288,Self Pickup,ok
10/10/2016,SO55895,1,528,15315,10,2,288,Self Pickup,ok
10/10/2016,SO55889,1,477,13330,10,3,288,Self Pickup,ok
10/10/2016,SO55918,2,477,22089,10,2,288,Self Pickup,ok
10/10/2016,SO55904,2,223,22378,10,2,288,Self Pickup,ok
10/10/2016,SO55919,2,490,19985,9,1,288,Self Pickup,ok
10/10/2016,SO55910,4,488,20348,9,1,287,Self Pickup,ok
10/10/2016,SO55908,1,485,13097,9,2,287,Self Pickup,ok
10/10/2016,SO55909,3,229,13336,7,1,287,Self Pickup,ok
10/10/2016,SO55917,3,223,12337,7,2,287,Self Pickup,ok
10/10/2016,SO55917,2,478,12337,7,2,287,Self Pickup,ok
10/10/2016,SO55881,2,215,28028,4,1,287,Self Pickup,ok
10/10/2016,SO55921,1,604,28880,4,1,287,Self Pickup,ok
10/10/2016,SO55915,3,484,12669,1,2,287,Self Pickup,ok
10/10/2016,SO55912,3,232,11671,6,1,287,Self Pickup,ok
10/10/2016,SO55920,4,223,23954,8,3,287,Self Pickup,ok
10/10/2016,SO55920,1,387,23954,8,1,287,Self Pickup,ok
10/10/2016,SO55894,4,484,16716,8,1,287,Self Pickup,ok
10/10/2016,SO55874,2,529,16615,8,3,287,Self Pickup,ok
10/10/2016,SO55874,3,480,16615,8,2,287,Self Pickup,ok
10/10/2016,SO55874,1,540,16615,8,1,287,Self Pickup,ok
10/10/2016,SO55884,2,480,25959,6,2,287,Self Pickup,ok
10/10/2016,SO55891,1,474,14655,1,1,287,Self Pickup,ok
10/10/2016,SO55898,3,485,17852,1,2,287,Self Pickup,ok
10/10/2016,SO55898,1,528,17852,1,2,287,Self Pickup,ok
10/10/2016,SO55898,2,535,17852,1,2,287,Self Pickup,ok
10/10/2016,SO55898,4,215,17852,1,1,287,Self Pickup,ok
10/10/2016,SO55913,3,478,13102,4,2,287,Self Pickup,ok
10/10/2016,SO55916,2,223,26331,4,2,287,Self Pickup,ok
10/10/2016,SO55904,1,538,22378,4,2,287,Self Pickup,ok
10/10/2016,SO55886,2,480,25848,1,2,287,Self Pickup,ok
10/10/2016,SO55897,1,489,12126,1,1,287,Self Pickup,ok
10/10/2016,SO55890,2,477,17367,9,1,287,Self Pickup,ok
10/10/2016,SO55872,2,480,24375,1,2,286,Self Pickup,ok
10/10/2016,SO55880,2,220,11277,1,1,285,Self Pickup,ok
10/10/2016,SO55909,1,485,13336,8,2,285,Self Pickup,ok
10/10/2016,SO55909,2,214,13336,9,1,285,Self Pickup,ok
10/10/2016,SO55903,1,530,27851,9,1,285,Self Pickup,ok
10/10/2016,SO55917,1,354,12337,9,1,285,Self Pickup,ok
10/10/2016,SO55920,3,479,23954,7,2,285,Self Pickup,ok
10/10/2016,SO55913,4,477,13102,7,2,285,Self Pickup,ok
10/10/2016,SO55913,2,485,13102,4,2,285,Self Pickup,ok
10/10/2016,SO55888,2,477,14641,4,1,285,Self Pickup,ok
10/10/2016,SO55906,4,464,11850,1,2,284,Self Pickup,ok
10/10/2016,SO55871,1,529,15261,1,2,284,Self Pickup,ok
10/10/2016,SO55871,2,539,15261,1,2,284,Self Pickup,ok
10/10/2016,SO55914,2,538,28117,1,2,284,Self Pickup,ok
10/10/2016,SO55881,3,462,28028,8,2,284,Self Pickup,ok
10/10/2016,SO55881,1,530,28028,8,2,284,Self Pickup,ok
10/10/2016,SO55920,2,477,23954,6,1,284,Self Pickup,ok
10/10/2016,SO55869,2,485,12272,6,2,284,Self Pickup,ok
10/10/2016,SO55884,1,535,25959,1,2,284,Self Pickup,ok
10/10/2016,SO55872,1,538,24375,1,2,284,Self Pickup,ok
10/10/2016,SO55886,1,535,25848,10,2,284,Self Pickup,ok
10/10/2016,SO55907,2,478,12454,6,3,284,Self Pickup,ok
10/10/2016,SO55890,1,472,17367,6,1,284,Self Pickup,ok
10/10/2016,SO55870,2,478,12210,6,2,283,Self Pickup,ok
10/10/2016,SO55867,1,383,16522,6,1,283,Self Pickup,ok
10/10/2016,SO55910,1,379,20348,6,1,283,Self Pickup,ok
10/10/2016,SO55868,1,358,11583,1,1,283,Self Pickup,ok
10/10/2016,SO55900,1,529,23632,1,1,283,Self Pickup,ok
10/10/2016,SO55896,1,535,19184,6,3,282,Self Pickup,ok
10/10/2016,SO55907,4,214,12454,6,1,282,Self Pickup,ok
10/11/2016,SO55937,1,536,23044,4,3,296,Delivery Truck,ok
10/11/2016,SO55925,3,478,13770,4,2,295,Delivery Truck,ok
10/11/2016,SO55922,1,387,16519,9,1,295,Delivery Truck,unknown
10/11/2016,SO55928,3,214,18278,9,1,292,Delivery Truck,ok
10/11/2016,SO55947,1,541,14172,9,2,287,Delivery Truck,ok
10/11/2016,SO55950,2,232,13195,1,1,284,Delivery Truck,ok
10/11/2016,SO55955,2,529,16974,1,2,284,Delivery Truck,ok
10/11/2016,SO55964,2,490,24815,1,1,284,Delivery Truck,ok
10/11/2016,SO55957,1,360,11132,1,1,283,Delivery Truck,ok
10/11/2016,SO55935,1,235,28595,1,1,292,Express Air,ok
10/11/2016,SO55947,2,530,14172,1,2,295,Regular Air,ok
10/11/2016,SO55954,2,478,21939,4,1,295,Regular Air,ok
10/11/2016,SO55925,2,477,13770,4,2,292,Regular Air,ok
10/11/2016,SO55926,4,215,12007,1,1,292,Regular Air,ok
10/11/2016,SO55965,1,604,22878,1,1,287,Regular Air,ok
10/11/2016,SO55951,1,491,11581,1,1,287,Regular Air,ok
10/11/2016,SO55956,1,356,13174,4,1,283,Regular Air,ok
10/11/2016,SO55952,1,214,11426,4,1,296,Self Pickup,ok
10/11/2016,SO55929,2,480,19625,4,2,295,Self Pickup,ok
10/11/2016,SO55929,1,538,19625,4,1,295,Self Pickup,ok
10/11/2016,SO55938,1,478,21632,9,2,295,Self Pickup,ok
10/11/2016,SO55928,1,528,18278,9,3,295,Self Pickup,ok
10/11/2016,SO55957,6,477,11132,9,2,295,Self Pickup,ok
10/11/2016,SO55966,1,604,21352,4,1,295,Self Pickup,ok
10/11/2016,SO55955,3,539,16974,4,2,295,Self Pickup,ok
10/11/2016,SO55927,1,477,11981,10,2,293,Self Pickup,ok
10/11/2016,SO55943,1,528,16238,10,3,293,Self Pickup,ok
10/11/2016,SO55943,2,484,16238,10,2,293,Self Pickup,ok
10/11/2016,SO55939,2,488,20290,8,1,293,Self Pickup,ok
10/11/2016,SO55924,3,480,11587,8,2,293,Self Pickup,ok
10/11/2016,SO55924,4,486,11587,8,1,293,Self Pickup,ok
10/11/2016,SO55930,2,480,19572,8,2,293,Self Pickup,ok
10/11/2016,SO55941,1,475,19233,7,1,293,Self Pickup,ok
10/11/2016,SO55953,3,539,16925,9,2,293,Self Pickup,ok
10/11/2016,SO55965,2,477,22878,9,2,292,Self Pickup,ok
10/11/2016,SO55965,3,479,22878,10,2,292,Self Pickup,ok
10/11/2016,SO55956,3,214,13174,10,1,292,Self Pickup,ok
10/11/2016,SO55923,4,220,12216,10,1,292,Self Pickup,ok
10/11/2016,SO55942,2,223,17031,1,2,292,Self Pickup,ok
10/11/2016,SO55957,5,478,11132,1,2,292,Self Pickup,ok
10/11/2016,SO55936,3,480,27478,1,2,292,Self Pickup,ok
10/11/2016,SO55954,1,600,21939,1,1,292,Self Pickup,ok
10/11/2016,SO55962,3,480,12002,1,3,291,Self Pickup,ok
10/11/2016,SO55961,2,478,12000,10,3,291,Self Pickup,ok
10/11/2016,SO55923,3,487,12216,10,1,291,Self Pickup,ok
10/11/2016,SO55948,1,528,11695,10,2,291,Self Pickup,ok
10/11/2016,SO55928,4,491,18278,10,1,291,Self Pickup,ok
10/11/2016,SO55932,3,223,11412,8,2,291,Self Pickup,ok
10/11/2016,SO55950,1,485,13195,8,3,289,Self Pickup,ok
10/11/2016,SO55931,2,528,15024,8,2,289,Self Pickup,ok
10/11/2016,SO55945,1,535,16326,4,3,288,Self Pickup,ok
10/11/2016,SO55960,1,375,19095,4,1,288,Self Pickup,ok
10/11/2016,SO55926,3,541,12007,4,1,288,Self Pickup,ok
10/11/2016,SO55936,1,529,27478,4,2,288,Self Pickup,ok
10/11/2016,SO55953,2,529,16925,9,2,288,Self Pickup,ok
10/11/2016,SO55953,1,583,16925,9,1,288,Self Pickup,ok
10/11/2016,SO55963,1,574,24809,4,1,287,Self Pickup,ok
10/11/2016,SO55934,1,530,28126,4,2,287,Self Pickup,ok
10/11/2016,SO55961,1,362,12000,8,1,287,Self Pickup,ok
10/11/2016,SO55939,1,475,20290,8,1,287,Self Pickup,ok
10/11/2016,SO55947,3,480,14172,8,2,287,Self Pickup,ok
10/11/2016,SO55949,1,478,13533,8,2,287,Self Pickup,ok
10/11/2016,SO55949,3,488,13533,7,1,287,Self Pickup,ok
10/11/2016,SO55940,2,232,20120,7,1,287,Self Pickup,ok
10/11/2016,SO55940,1,474,20120,7,1,287,Self Pickup,ok
10/11/2016,SO55923,2,485,12216,7,3,287,Self Pickup,ok
10/11/2016,SO55967,1,223,22048,8,1,287,Self Pickup,ok
10/11/2016,SO55967,2,604,22048,8,1,287,Self Pickup,ok
10/11/2016,SO55938,2,477,21632,4,3,287,Self Pickup,ok
10/11/2016,SO55946,2,538,26392,4,2,287,Self Pickup,ok
10/11/2016,SO55924,1,362,11587,4,1,287,Self Pickup,ok
10/11/2016,SO55944,1,528,18182,9,2,287,Self Pickup,ok
10/11/2016,SO55948,3,220,11695,9,1,287,Self Pickup,ok
10/11/2016,SO55948,2,537,11695,9,1,287,Self Pickup,ok
10/11/2016,SO55928,2,536,18278,9,2,287,Self Pickup,ok
10/11/2016,SO55957,2,528,11132,9,2,287,Self Pickup,ok
10/11/2016,SO55966,3,479,21352,9,3,287,Self Pickup,ok
10/11/2016,SO55966,2,477,21352,6,2,287,Self Pickup,ok
10/11/2016,SO55931,3,215,15024,6,1,287,Self Pickup,ok
10/11/2016,SO55953,4,215,16925,6,1,287,Self Pickup,ok
10/11/2016,SO55932,1,583,11412,6,1,287,Self Pickup,ok
10/11/2016,SO55964,1,575,24815,6,1,287,Self Pickup,ok
10/11/2016,SO55937,3,480,23044,6,2,286,Self Pickup,ok
10/11/2016,SO55937,2,528,23044,9,2,286,Self Pickup,ok
10/11/2016,SO55957,3,537,11132,9,1,286,Self Pickup,ok
10/11/2016,SO55927,3,473,11981,6,1,285,Self Pickup,ok
10/11/2016,SO55961,3,477,12000,6,2,285,Self Pickup,ok
10/11/2016,SO55958,3,479,17985,6,2,285,Self Pickup,ok
10/11/2016,SO55958,4,462,17985,9,1,285,Self Pickup,ok
10/11/2016,SO55959,2,490,29196,9,1,285,Self Pickup,ok
10/11/2016,SO55959,1,573,29196,9,1,285,Self Pickup,ok
10/11/2016,SO55956,2,485,13174,4,1,285,Self Pickup,ok
10/11/2016,SO55925,1,362,13770,1,1,285,Self Pickup,ok
10/11/2016,SO55946,1,529,26392,1,2,285,Self Pickup,ok
10/11/2016,SO55946,3,220,26392,1,1,285,Self Pickup,ok
10/11/2016,SO55926,2,530,12007,9,3,285,Self Pickup,ok
10/11/2016,SO55936,2,538,27478,9,1,285,Self Pickup,ok
10/11/2016,SO55962,2,537,12002,9,1,284,Self Pickup,ok
10/11/2016,SO55958,1,578,17985,9,1,284,Self Pickup,ok
10/11/2016,SO55923,1,354,12216,4,1,284,Self Pickup,ok
10/11/2016,SO55942,1,477,17031,4,2,284,Self Pickup,ok
10/11/2016,SO55924,2,537,11587,4,1,284,Self Pickup,ok
10/11/2016,SO55957,4,485,11132,4,3,284,Self Pickup,ok
10/11/2016,SO55960,2,214,19095,4,1,284,Self Pickup,ok
10/11/2016,SO55955,1,580,16974,4,1,284,Self Pickup,ok
10/11/2016,SO55932,2,220,11412,4,1,284,Self Pickup,ok
10/11/2016,SO55954,3,214,21939,8,1,284,Self Pickup,ok
10/11/2016,SO55922,2,488,16519,8,1,284,Self Pickup,ok
10/11/2016,SO55962,1,352,12002,8,1,283,Self Pickup,ok
10/11/2016,SO55927,2,479,11981,6,2,283,Self Pickup,ok
10/11/2016,SO55963,2,220,24809,6,1,283,Self Pickup,ok
10/11/2016,SO55949,2,477,13533,6,2,283,Self Pickup,ok
10/11/2016,SO55934,2,223,28126,4,2,282,Self Pickup,ok
10/11/2016,SO55958,2,477,17985,4,2,282,Self Pickup,ok
10/11/2016,SO55931,1,536,15024,4,2,282,Self Pickup,ok
10/11/2016,SO55930,1,538,19572,9,1,281,Self Pickup,ok
10/11/2016,SO55926,1,577,12007,9,1,281,Self Pickup,ok
10/12/2016,SO56011,2,215,23306,8,1,293,Delivery Truck,ok
10/12/2016,SO55998,3,487,19512,8,1,293,Delivery Truck,ok
10/12/2016,SO55970,1,360,11610,8,1,292,Delivery Truck,ok
10/12/2016,SO55989,1,476,28589,8,1,292,Delivery Truck,ok
10/12/2016,SO55979,1,377,23906,8,1,287,Delivery Truck,missing
10/12/2016,SO55984,1,529,24772,6,2,287,Delivery Truck,ok
10/12/2016,SO56001,2,214,27939,6,1,287,Delivery Truck,ok
10/12/2016,SO56018,1,584,26211,4,1,284,Delivery Truck,ok
10/12/2016,SO56013,3,466,19743,1,3,284,Delivery Truck,ok
10/12/2016,SO56012,2,479,25383,1,2,284,Delivery Truck,ok
10/12/2016,SO55973,1,528,11045,6,2,282,Delivery Truck,refunded
10/12/2016,SO55992,1,477,18358,6,2,282,Delivery Truck,ok
10/12/2016,SO55973,3,220,11045,6,1,293,Express Air,ok
10/12/2016,SO55997,2,528,15673,7,3,292,Express Air,ok
10/12/2016,SO56007,3,528,12934,7,2,285,Express Air,ok
10/12/2016,SO55991,1,477,18657,7,2,282,Express Air,ok
10/12/2016,SO55992,2,214,18358,7,1,296,Regular Air,cancelled
10/12/2016,SO56007,4,214,12934,9,1,288,Regular Air,ok
10/12/2016,SO56000,3,235,22475,8,1,286,Regular Air,ok
10/12/2016,SO55982,2,539,11176,10,2,286,Regular Air,ok
10/12/2016,SO55982,1,529,11176,10,2,283,Regular Air,refunded
10/12/2016,SO56018,2,538,26211,7,2,296,Self Pickup,ok
10/12/2016,SO55997,1,535,15673,7,2,296,Self Pickup,ok
10/12/2016,SO55997,3,220,15673,10,1,296,Self Pickup,ok
10/12/2016,SO55999,2,528,20909,10,2,296,Self Pickup,ok
10/12/2016,SO56009,1,371,19561,10,1,296,Self Pickup,ok
10/12/2016,SO55988,2,477,20410,6,2,296,Self Pickup,ok
10/12/2016,SO55994,2,220,25620,6,1,295,Self Pickup,ok
10/12/2016,SO55987,2,477,12196,9,2,295,Self Pickup,ok
10/12/2016,SO55980,1,375,12332,9,1,295,Self Pickup,ok
10/12/2016,SO55975,3,487,20602,9,1,295,Self Pickup,ok
10/12/2016,SO55972,3,214,13639,9,1,295,Self Pickup,ok
10/12/2016,SO56000,4,482,22475,9,2,295,Self Pickup,ok
10/12/2016,SO56014,2,223,20162,9,2,295,Self Pickup,ok
10/12/2016,SO55985,3,215,23728,4,1,295,Self Pickup,ok
10/12/2016,SO55993,1,477,17339,4,2,293,Self Pickup,ok
10/12/2016,SO55999,3,215,20909,4,1,293,Self Pickup,ok
10/12/2016,SO56001,3,489,27939,10,1,293,Self Pickup,ok
10/12/2016,SO55998,1,539,19512,10,2,293,Self Pickup,ok
10/12/2016,SO55977,1,489,17254,10,1,293,Self Pickup,ok
10/12/2016,SO55978,1,373,16390,10,1,293,Self Pickup,ok
10/12/2016,SO55986,1,528,23496,1,2,293,Self Pickup,ok
10/12/2016,SO55986,2,536,23496,1,2,293,Self Pickup,ok
10/12/2016,SO56017,1,606,22522,1,1,292,Self Pickup,ok
10/12/2016,SO56015,2,220,19426,1,1,292,Self Pickup,ok
10/12/2016,SO56016,4,462,12384,8,2,292,Self Pickup,ok
10/12/2016,SO56002,2,530,12733,8,2,292,Self Pickup,ok
10/12/2016,SO56001,1,529,27939,8,1,292,Self Pickup,ok
10/12/2016,SO55982,3,214,11176,8,1,292,Self Pickup,ok
10/12/2016,SO55971,1,484,11880,4,2,292,Self Pickup,ok
